course,professor,semester,section,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Other
PHYS103,Andris Skuja,201408,0501,0,1,3,1,3,0,1,0,1,0,0,0,2,0,0
PHYS103,Andris Skuja,201408,0601,0,5,3,0,0,1,0,0,0,0,0,0,0,2,0
PHYS103,Andris Skuja,201408,0801,0,5,5,4,2,0,0,0,1,0,0,0,0,1,0
PHYS375,Andris Skuja,201408,0102,0,1,2,1,1,2,0,0,0,0,0,0,2,0,0
PHYS375,Andris Skuja,201408,0103,0,1,2,2,1,1,0,0,0,0,0,0,1,0,0
PHYS107,Andris Skuja,201401,0101,0,2,3,5,3,2,0,0,0,0,0,0,1,2,0
PHYS107,Andris Skuja,201401,0301,0,3,5,7,2,0,0,0,0,0,0,0,0,1,0
PHYS107,Andris Skuja,201401,0501,0,0,10,3,1,0,0,0,0,0,0,0,0,1,0
PHYS758E,Andris Skuja,201401,0101,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1
PHYS103,Andris Skuja,201308,0101,3,8,3,0,2,0,0,0,0,0,0,0,0,1,0
PHYS103,Andris Skuja,201308,0401,4,6,4,0,0,0,0,0,0,0,0,0,0,1,0
PHYS103,Andris Skuja,201308,0501,4,7,2,0,0,0,0,0,0,0,0,0,0,0,0
PHYS103,Andris Skuja,201308,0801,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0
PHYS375,Andris Skuja,201308,0102,2,2,1,0,3,1,0,0,0,0,0,0,0,1,0
PHYS375,Andris Skuja,201308,0103,1,5,0,2,0,0,0,0,0,0,0,0,0,0,0
PHYS161,Andris Skuja,201301,0101,1,10,0,0,10,0,0,8,0,0,0,0,0,1,0
PHYS161,Andris Skuja,201301,0102,2,3,0,0,12,0,0,9,1,0,0,0,1,1,0
PHYS161,Andris Skuja,201301,0103,1,8,0,0,13,0,0,6,1,0,0,0,0,1,0
PHYS161,Andris Skuja,201301,0104,1,8,0,0,15,0,0,6,0,0,0,0,0,0,0
PHYS161,Andris Skuja,201301,0105,1,3,0,0,8,0,0,14,2,0,0,0,1,0,0
PHYS161,Andris Skuja,201301,0106,1,11,0,0,6,0,0,9,0,0,0,0,1,1,0
PHYS161,Andris Skuja,201301,0107,4,4,0,0,14,0,0,6,0,0,0,0,1,0,0
PHYS161,Andris Skuja,201301,0108,0,3,0,0,10,0,0,11,3,0,0,0,0,2,0
PHYS161,Andris Skuja,201301,0109,2,5,0,0,5,0,0,11,1,0,1,0,2,2,0
PHYS161,Andris Skuja,201301,0110,0,5,0,0,13,0,0,8,1,0,2,0,1,0,0
PHYS758E,Andris Skuja,201301,0101,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
PHYS375,Andris Skuja,201208,0101,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0
PHYS375,Andris Skuja,201208,0102,0,3,3,0,3,0,0,0,0,0,0,0,1,0,0
PHYS276,Andris Skuja,201201,0301,0,5,0,0,2,0,0,0,0,0,0,0,0,1,0
PHYS276,Andris Skuja,201201,0401,0,3,1,0,2,0,0,1,0,0,0,0,0,0,0
ENGL290,Andy Yeh,202108,0101,0,10,6,3,0,0,0,0,0,0,0,0,1,0,0
ENGL101,Andy Yeh,202101,0602,2,5,5,1,2,0,0,0,0,0,0,0,1,0,3
AAST233,Andy Yeh,202008,0101,1,11,5,5,5,1,0,0,0,0,1,0,1,0,0
ENGL290,Andy Yeh,202008,0101,1,10,6,1,1,0,0,0,0,0,0,0,1,1,0
ENGL234,Andy Yeh,202001,0201,2,12,1,2,0,0,0,0,0,0,0,0,2,2,3
ENGL101,Andy Yeh,201908,1103,1,3,4,4,2,2,2,1,0,0,0,0,0,0,0
ENGL290,Andy Yeh,201908,0101,3,3,3,2,0,1,0,0,0,0,0,0,0,0,0
AAST233,Andy Yeh,201901,0101,2,2,15,6,0,3,0,1,0,0,0,0,0,1,0
AAST233,Andy Yeh,201808,0101,3,14,3,3,2,1,2,1,0,0,0,0,0,3,1
ENGL101H,Andy Yeh,201808,1207,0,4,11,4,0,0,0,0,0,0,0,0,0,0,0
ENGL101,Andy Yeh,201701,1306,0,2,0,3,4,3,2,1,0,1,1,0,0,2,0
ANSC205,Angela Black,202108,0104,2,3,4,2,2,1,1,2,0,1,0,0,0,0,0
ANSC205,Angela Black,202108,0103,1,1,1,3,0,0,3,2,3,0,2,0,1,2,0
ANSC205,Angela Black,202108,0102,2,3,2,4,2,4,0,2,0,2,1,0,0,0,0
ANSC205,Angela Black,202108,0101,2,5,5,1,1,3,1,2,0,1,0,0,0,1,0
ANSC204,Angela Black,202108,0101,4,15,9,9,15,9,7,4,1,1,0,2,0,3,0
ANSC260,Angela Black,202101,0102,1,4,4,1,0,0,0,0,0,0,0,0,0,0,0
ANSC260,Angela Black,202101,0101,4,3,4,0,1,0,0,0,0,0,0,0,0,0,0
ANSC205,Angela Black,202008,0104,1,6,4,3,2,0,2,2,0,0,1,0,0,0,0
ANSC204,Angela Black,202008,0101,8,21,13,18,7,8,3,1,3,0,0,0,1,0,0
ANSC205,Angela Black,202008,0101,3,7,3,2,1,2,1,2,0,0,0,0,0,1,0
ANSC205,Angela Black,202008,0102,4,2,2,5,4,1,1,1,0,0,1,0,0,0,0
ANSC205,Angela Black,202008,0103,5,4,0,4,3,1,1,2,0,0,0,0,0,0,0
ANSC260,Angela Black,202001,0101,3,5,2,1,2,1,0,0,0,0,0,0,0,0,6
ANSC205,Angela Black,201908,0105,2,1,0,3,3,2,2,3,2,0,0,2,0,1,0
ANSC204,Angela Black,201908,0101,8,19,20,13,14,10,8,3,1,1,0,0,0,6,0
ANSC205,Angela Black,201908,0101,1,2,1,3,3,1,2,3,2,1,0,0,1,2,0
ANSC205,Angela Black,201908,0102,1,2,2,3,2,3,5,2,0,1,1,0,1,0,0
ANSC205,Angela Black,201908,0103,0,2,2,0,6,4,2,3,0,1,0,0,0,2,0
ANSC205,Angela Black,201908,0104,1,4,3,3,5,4,1,3,0,0,0,0,0,1,0
ANSC260,Angela Black,201901,0101,6,4,3,3,1,0,1,0,0,0,0,0,1,1,0
ANSC205,Angela Black,201808,0104,0,3,2,2,2,2,0,3,1,2,0,2,1,2,0
ANSC205,Angela Black,201808,0103,0,2,2,2,2,2,0,2,6,0,0,1,0,2,0
ANSC205,Angela Black,201808,0102,0,1,1,1,1,3,2,1,2,3,2,0,3,2,0
ANSC205,Angela Black,201808,0101,1,3,2,0,3,1,2,3,1,2,0,0,2,4,0
ANSC204,Angela Black,201808,0101,8,12,12,10,8,9,4,12,5,0,1,0,6,5,0
ANSC260,Angela Black,201801,0101,2,7,4,3,0,1,1,0,0,0,0,0,1,0,0
ANSC211,Angela Black,201708,0103,0,3,3,2,2,0,3,3,0,0,0,1,1,1,0
ANSC211,Angela Black,201708,0104,0,3,2,5,3,2,2,1,2,0,0,0,0,0,0
ANSC211,Angela Black,201708,0102,1,1,4,5,3,2,2,2,2,0,0,0,0,0,0
ANSC211,Angela Black,201708,0101,1,2,3,4,3,2,4,1,0,0,1,0,0,1,0
ANSC260,Angela Black,201701,0101,6,6,5,0,1,1,0,1,0,0,0,0,0,0,0
ANSC211,Angela Black,201608,0104,0,5,0,3,2,4,1,4,0,1,3,0,0,0,0
ANSC211,Angela Black,201608,0103,0,4,2,2,8,1,3,1,2,0,0,0,0,2,0
ANSC211,Angela Black,201608,0102,2,3,1,2,3,4,1,2,2,1,0,0,1,5,0
ANSC211,Angela Black,201608,0101,0,3,3,3,3,3,1,3,1,0,0,0,1,1,0
ANSC260,Angela Black,201601,0101,9,6,1,2,0,0,0,0,0,0,0,0,0,1,0
ANSC211,Angela Black,201508,0104,1,5,3,2,3,2,0,3,2,1,1,0,0,2,0
ANSC211,Angela Black,201508,0103,0,3,0,3,2,2,2,4,0,0,2,2,1,1,0
ANSC211,Angela Black,201508,0102,3,1,5,1,0,2,2,1,2,3,1,1,0,0,0
ANSC211,Angela Black,201508,0101,1,3,4,4,0,0,3,1,1,1,1,0,0,3,0
ANSC260,Angela Black,201501,0101,1,5,3,3,2,2,1,0,0,1,0,0,0,2,0
ANSC211,Angela Black,201408,0104,0,5,2,0,3,2,1,2,2,0,0,2,0,2,0
ANSC211,Angela Black,201408,0101,0,3,1,4,3,2,2,2,1,0,1,2,1,2,0
ANSC211,Angela Black,201408,0102,1,4,0,2,2,3,3,2,2,0,0,2,1,1,0
ANSC211,Angela Black,201408,0103,0,4,5,2,2,0,1,3,0,1,0,0,1,0,0
ANSC260,Angela Black,201401,0101,1,8,6,3,1,1,0,0,0,0,0,0,0,1,0
ANSC211,Angela Black,201308,0104,0,0,3,0,2,2,2,0,0,1,0,0,0,1,0
ANSC211,Angela Black,201308,0103,1,2,1,1,3,5,1,0,4,1,1,0,1,2,0
ANSC211,Angela Black,201308,0102,0,3,2,2,6,2,3,3,1,1,1,0,0,2,0
ANSC211,Angela Black,201308,0101,2,2,5,2,2,2,3,0,2,3,1,1,0,1,0
ANSC260,Angela Black,201301,0101,4,5,3,2,0,2,1,1,0,0,1,0,0,2,0
ANSC211,Angela Black,201208,0104,0,1,1,0,2,6,3,2,3,1,0,1,1,2,0
ANSC211,Angela Black,201208,0103,0,2,2,2,2,4,2,3,0,0,1,2,1,2,0
ANSC211,Angela Black,201208,0102,1,3,2,4,1,2,1,1,3,0,2,0,0,2,0
ANSC211,Angela Black,201208,0101,2,1,1,2,1,2,1,3,3,1,2,1,2,1,0
ANSC260,Angela Black,201201,0101,0,3,6,2,3,1,1,3,0,0,1,0,0,0,0
BIOE372,Angela Jones,202108,0101,6,12,7,0,2,2,0,3,0,0,0,0,0,0,0
BIOE372,Angela Jones,202108,0102,1,12,13,1,2,0,1,1,0,0,0,0,0,1,0
BIOE461,Angela Jones,202108,0101,1,15,4,2,1,1,0,1,0,0,0,0,0,0,0
BIOE658M,Angela Jones,202108,BI01,3,2,3,0,1,1,1,0,0,0,0,0,0,0,0
BIOE241,Angela Jones,202101,0101,0,13,2,2,1,0,0,1,0,0,0,0,1,0,1
BIOE241,Angela Jones,202101,0201,2,12,2,2,1,2,0,1,0,0,0,0,0,0,3
BIOE120,Angela Jones,202008,0101,3,9,5,6,9,2,3,3,1,0,0,1,0,2,2
BIOE120,Angela Jones,202008,0201,2,8,9,4,4,8,4,1,0,1,0,2,0,0,1
BIOE121,Angela Jones,202008,0101,0,3,3,1,1,0,1,0,0,0,0,0,0,1,0
BIOE121,Angela Jones,202008,0102,0,3,1,2,1,0,0,0,0,0,0,0,0,0,0
BIOE121,Angela Jones,202008,0103,2,6,1,0,0,1,0,0,0,0,0,0,0,0,0
BIOE121,Angela Jones,202008,0104,1,7,0,1,0,0,0,0,0,0,0,0,0,2,0
BIOE658M,Angela Jones,202008,0201,2,7,3,2,0,1,0,0,0,0,0,0,0,0,0
BIOE120,Angela Jones,202001,0201,0,3,6,4,2,1,0,0,0,0,0,0,1,1,5
BIOE120,Angela Jones,202001,0202,2,5,1,0,2,0,1,0,0,0,0,0,0,0,9
BIOE121,Angela Jones,202001,0101,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0
BIOE121,Angela Jones,202001,0102,1,14,1,1,1,0,0,0,0,0,0,0,0,0,0
BIOE121,Angela Jones,202001,0103,0,3,7,4,0,0,0,0,0,0,0,0,1,0,0
BIOE121,Angela Jones,202001,0104,0,1,6,2,2,0,0,0,0,0,0,0,0,1,3
BIOE372,Angela Jones,202001,0101,1,13,5,0,3,0,0,0,0,0,0,0,0,0,13
BIOE372,Angela Jones,202001,0102,1,11,6,3,2,0,0,0,0,0,0,0,0,2,10
BIOE120,Angela Jones,201908,0101,0,2,3,7,5,2,4,3,4,0,2,1,1,2,0
BIOE120,Angela Jones,201908,0201,1,6,4,6,5,7,1,3,2,0,0,0,0,1,0
BIOE120,Angela Jones,201908,0301,1,8,9,6,7,2,3,3,1,1,0,0,0,1,0
BIOE121,Angela Jones,201908,0101,0,5,5,2,0,1,0,0,0,0,0,0,0,0,0
BIOE121,Angela Jones,201908,0102,2,12,4,1,1,0,0,0,0,0,0,0,0,1,0
BIOE121,Angela Jones,201908,0103,1,9,7,2,1,0,0,0,0,0,0,0,0,1,0
BIOE121,Angela Jones,201908,0104,0,14,1,2,1,1,0,0,0,0,0,0,0,0,1
BIOE120,Angela Jones,201901,0201,0,4,3,5,5,5,2,0,0,1,0,0,1,1,0
BIOE120,Angela Jones,201901,0202,1,1,1,2,1,2,0,1,1,1,0,0,0,0,0
BIOE121,Angela Jones,201901,0101,0,5,6,3,2,3,0,0,0,0,0,0,1,0,0
BIOE121,Angela Jones,201901,0102,3,10,5,0,1,1,0,0,0,0,0,0,0,0,0
BIOE121,Angela Jones,201901,0103,0,9,9,0,2,0,0,0,0,0,0,0,0,0,0
BIOE121,Angela Jones,201901,0104,0,6,10,0,0,2,0,0,1,0,0,0,0,1,0
BIOE372,Angela Jones,201901,0101,1,1,0,5,3,6,2,2,2,0,0,0,0,1,0
BIOE372,Angela Jones,201901,0102,1,4,2,4,3,4,3,1,1,0,0,0,0,0,0
BIOE120,Angela Jones,201808,0101,1,3,2,10,5,4,5,3,0,0,0,0,0,3,0
BIOE120,Angela Jones,201808,0201,1,9,6,2,4,4,4,2,2,1,0,0,0,0,0
BIOE120,Angela Jones,201808,0301,0,2,8,6,12,5,2,5,2,1,0,0,0,2,0
BIOE121,Angela Jones,201808,0101,0,9,4,2,1,1,0,1,0,0,0,0,1,0,0
BIOE121,Angela Jones,201808,0102,0,4,12,3,0,1,0,0,0,0,0,0,0,0,0
BIOE121,Angela Jones,201808,0103,0,11,3,3,1,1,0,0,0,0,0,0,0,0,0
BIOE121,Angela Jones,201808,0104,1,10,4,5,0,0,0,0,0,0,0,0,0,0,0
BIOE120,Angela Jones,201801,0201,0,1,2,2,3,1,1,0,1,0,0,0,0,0,0
BIOE120,Angela Jones,201801,0202,1,2,2,1,6,4,4,1,0,0,0,0,0,0,0
BIOE121,Angela Jones,201801,0101,0,9,11,0,0,0,0,0,0,0,0,0,0,0,0
BIOE121,Angela Jones,201801,0102,1,10,6,2,1,0,0,0,0,0,0,0,0,0,0
BIOE121,Angela Jones,201801,0103,0,5,8,6,0,0,0,0,0,0,0,0,0,0,1
BIOE121,Angela Jones,201801,0104,0,8,7,4,1,0,0,0,0,0,0,0,0,0,0
BIOE372,Angela Jones,201801,0101,1,2,3,4,1,5,2,3,2,0,0,0,0,0,0
BIOE372,Angela Jones,201801,0102,2,2,2,3,2,2,1,3,0,0,3,0,1,0,0
BIOE120,Angela Jones,201708,0101,0,0,2,2,3,6,1,1,0,1,1,1,0,1,0
BIOE120,Angela Jones,201708,0102,2,5,3,2,2,0,3,1,2,1,0,1,0,0,0
BIOE120,Angela Jones,201708,0201,0,3,2,4,9,6,2,1,0,0,1,0,0,0,0
BIOE120,Angela Jones,201708,0202,1,3,6,6,5,1,1,1,0,1,1,0,0,1,0
BIOE121,Angela Jones,201708,0101,0,5,7,6,3,1,0,0,1,0,0,0,0,0,0
BIOE121,Angela Jones,201708,0102,1,13,3,5,1,0,0,0,0,0,0,0,0,1,0
BIOE121,Angela Jones,201708,0103,0,6,2,5,4,0,0,0,0,0,0,0,0,1,0
BIOE120,Angela Jones,201701,0201,3,4,4,4,7,4,1,5,2,0,0,1,0,0,0
BIOE120,Angela Jones,201701,0202,0,4,5,5,9,5,2,2,0,0,1,0,1,0,0
BIOE121,Angela Jones,201701,0101,0,4,9,2,3,0,0,0,0,0,0,0,0,0,0
BIOE121,Angela Jones,201701,0102,1,6,9,3,0,0,0,0,0,0,0,0,0,0,0
BIOE121,Angela Jones,201701,0103,0,6,4,2,1,0,1,0,0,0,0,0,0,0,0
BIOE121,Angela Jones,201701,0104,0,9,5,0,1,0,0,0,0,0,0,0,0,0,0
BIOE372,Angela Jones,201701,0101,0,1,2,4,2,3,3,1,0,0,0,0,0,0,0
BIOE372,Angela Jones,201701,0102,0,3,3,4,4,1,1,3,0,0,1,0,0,0,0
BIOE120,Angela Jones,201608,0101,2,3,9,5,9,4,1,4,1,0,0,0,0,2,0
BIOE120,Angela Jones,201608,0102,0,8,3,8,10,2,1,4,0,1,1,0,0,3,0
BIOE120,Angela Jones,201608,0201,2,5,5,10,6,5,3,1,1,1,0,0,0,1,0
BIOE120,Angela Jones,201608,0202,0,5,4,11,8,3,5,0,2,1,1,0,0,2,0
BIOE121,Angela Jones,201608,0101,0,11,6,2,1,3,1,0,0,0,0,0,0,0,0
BIOE121,Angela Jones,201608,0102,1,13,6,2,1,0,0,0,0,0,0,0,0,1,0
BIOE121,Angela Jones,201608,0103,0,5,13,4,2,0,0,0,0,0,0,0,0,1,0
BIOE120,Angela Jones,201601,0201,3,7,2,7,8,5,0,5,1,0,0,1,0,0,1
BIOE120,Angela Jones,201601,0202,1,0,6,3,4,4,3,2,1,1,0,0,0,2,0
BIOE121,Angela Jones,201601,0101,0,11,7,1,0,0,0,0,0,0,0,0,0,0,0
BIOE121,Angela Jones,201601,0102,1,6,8,0,0,0,0,0,0,0,0,0,0,0,0
BIOE121,Angela Jones,201601,0103,0,6,4,1,1,2,0,0,0,0,0,0,0,0,0
BIOE121,Angela Jones,201601,0104,0,0,6,1,1,0,0,0,0,0,0,0,0,1,0
BIOE120,Angela Jones,201508,0101,2,5,4,4,7,9,1,2,1,0,0,1,2,1,0
BIOE120,Angela Jones,201508,0102,4,7,2,7,5,5,6,0,3,0,0,1,0,0,0
BIOE121,Angela Jones,201508,0101,0,10,6,7,0,1,0,0,0,0,0,0,0,0,0
BIOE121,Angela Jones,201508,0102,0,17,3,4,0,0,0,0,0,0,0,0,0,0,0
BIOE121,Angela Jones,201508,0103,1,11,7,3,0,1,0,0,0,0,0,0,0,0,0
BIOE120,Angela Jones,201501,0201,3,7,4,5,5,7,3,2,3,0,0,0,0,1,0
BIOE120,Angela Jones,201501,0202,0,6,6,6,7,6,1,3,2,0,3,0,0,0,0
BIOE121,Angela Jones,201501,0101,1,10,5,4,0,0,0,0,0,0,0,0,0,0,0
BIOE121,Angela Jones,201501,0102,1,15,2,2,0,0,0,0,0,0,0,0,0,0,0
BIOE121,Angela Jones,201501,0103,0,6,7,4,3,0,0,0,0,0,0,0,0,0,0
BIOE121,Angela Jones,201501,0104,0,9,2,0,0,0,0,0,0,0,0,0,0,0,1
BIOE120,Angela Jones,201408,0101,2,8,2,7,8,4,2,4,1,0,0,0,0,2,1
BIOE120,Angela Jones,201408,0102,0,12,2,9,5,4,2,2,0,0,2,0,0,0,1
BIOE121,Angela Jones,201408,0101,1,4,3,1,1,0,0,0,0,0,0,0,0,0,0
BIOE121,Angela Jones,201408,0102,0,2,8,4,1,2,0,0,0,0,0,0,0,1,0
BIOE121,Angela Jones,201408,0103,0,6,5,1,0,0,0,0,0,0,0,0,0,0,0
BIOE121,Angela Jones,201408,0104,0,9,6,2,1,0,0,0,0,0,0,0,0,0,0
BIOE121,Angela Jones,201401,0101,1,7,5,4,3,0,0,0,0,0,0,0,0,0,0
BIOE121,Angela Jones,201401,0102,0,3,4,4,5,1,0,0,0,0,0,0,0,0,0
BIOE121,Angela Jones,201401,0103,0,5,4,3,1,2,0,0,0,0,0,0,0,1,0
BIOE121,Angela Jones,201401,0104,0,4,1,0,2,0,0,0,0,0,0,0,0,0,0
BIOE120,Angela Jones,201308,0101,3,5,8,11,4,5,2,2,0,0,0,0,0,2,0
BIOE120,Angela Jones,201308,0102,1,0,8,5,7,7,3,4,0,0,1,1,1,2,0
BIOE121,Angela Jones,201308,0101,1,7,3,5,1,0,0,0,1,0,1,0,1,0,0
BIOE121,Angela Jones,201308,0102,0,0,2,3,3,3,3,0,0,0,1,0,2,3,0
BIOE121,Angela Jones,201308,0103,0,6,4,3,3,2,1,0,0,0,0,0,0,0,0
BIOE121,Angela Jones,201308,0104,0,8,5,1,3,0,0,0,0,0,1,0,0,0,0
ENEE640,Ankur Srivastava,202101,0101,3,3,4,1,0,0,0,0,0,0,0,0,0,1,0
ENEE640,Ankur Srivastava,202001,0101,3,10,0,0,0,0,0,0,0,0,0,0,0,0,2
ENES604,Ankur Srivastava,201901,0101,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
ENEE640,Ankur Srivastava,201901,0101,1,9,3,0,0,0,0,0,0,0,0,0,0,0,0
ENES604,Ankur Srivastava,201808,0101,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0
ENEE640,Ankur Srivastava,201801,0101,3,10,4,1,0,0,0,0,0,0,0,0,1,0,0
ENPM607,Ankur Srivastava,201701,0101,1,3,4,0,3,1,0,1,0,0,0,0,0,0,0
ENEE640,Ankur Srivastava,201701,0101,2,15,7,0,1,0,0,1,0,0,0,0,0,0,1
ENEE350,Ankur Srivastava,201608,0301,2,2,0,1,3,0,0,1,1,0,2,0,2,0,0
ENEE350H,Ankur Srivastava,201608,0201,1,2,2,0,1,1,0,0,1,0,0,0,0,0,0
ENEE640,Ankur Srivastava,201601,0101,0,24,7,1,0,0,0,0,0,0,0,0,0,1,1
ENPM607,Ankur Srivastava,201508,0101,1,4,6,0,7,2,0,3,0,0,1,0,0,0,1
ENEE350H,Ankur Srivastava,201508,0101,1,4,3,1,2,0,0,0,0,0,0,0,0,0,0
ENEE640,Ankur Srivastava,201501,0101,1,30,0,0,1,0,0,0,0,0,0,0,0,1,1
ENEE350,Ankur Srivastava,201408,0202,1,7,2,1,1,0,0,4,0,0,2,0,2,1,0
ENEE350,Ankur Srivastava,201408,0201,0,3,2,1,6,0,0,3,0,0,2,0,1,1,0
ENEE759T,Ankur Srivastava,201301,0101,2,6,0,0,0,0,0,0,0,0,0,0,0,0,1
ENEE350H,Ankur Srivastava,201208,0101,1,6,4,2,5,4,0,1,0,0,1,0,0,1,0
ENEE350,Ankur Srivastava,201201,0101,2,2,3,0,7,1,0,3,3,0,2,0,5,0,0
ENEE350,Ankur Srivastava,201201,0102,1,3,3,0,7,5,0,4,3,0,1,0,1,0,0
IDEA101,Ann Smith,202008,0113,9,3,2,1,0,0,0,0,0,0,0,0,0,1,1
IDEA101,Ann Smith,201908,0116,9,3,2,0,1,0,0,0,0,0,0,0,0,2,0
UNIV100,Ann Smith,201808,0406,4,3,3,2,1,0,0,0,0,0,1,0,0,1,0
UNIV100,Ann Smith,201708,0805,14,3,1,1,0,0,0,0,0,0,0,0,0,0,0
UNIV100,Ann Smith,201608,0805,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0
UNIV100,Ann Smith,201508,0805,2,4,3,1,1,1,0,1,0,0,0,0,0,0,0
UNIV100,Ann Smith,201408,0805,17,3,0,1,0,0,0,0,0,0,0,0,0,0,0
AREC624,Anna Alberini,202101,0101,0,5,7,3,4,0,0,0,0,0,0,0,0,0,1
AREC454,Anna Alberini,202101,0101,5,5,2,3,5,3,1,3,0,0,0,0,2,1,15
AREC624,Anna Alberini,202001,0101,4,5,2,0,0,0,0,0,0,0,0,0,0,0,3
AREC454,Anna Alberini,202001,0101,3,5,3,0,1,0,0,0,0,0,0,0,1,2,14
AREC624,Anna Alberini,201901,0101,0,3,4,1,1,1,0,0,0,0,0,0,0,0,0
AREC454,Anna Alberini,201901,0101,1,4,1,2,0,0,0,0,0,0,0,0,1,1,0
AREC624,Anna Alberini,201801,0101,1,4,4,3,4,2,0,0,0,0,0,0,0,0,0
AREC454,Anna Alberini,201801,0101,4,5,2,5,7,3,0,1,0,0,0,0,0,1,0
AREC623,Anna Alberini,201708,0101,0,4,4,2,6,0,0,0,0,0,0,0,1,0,1
AREC454,Anna Alberini,201701,0101,5,4,6,8,5,2,0,4,0,0,0,0,0,0,0
AREC624,Anna Alberini,201701,0101,3,4,8,3,3,1,0,0,0,0,0,0,0,0,1
AREC624,Anna Alberini,201601,0101,2,5,7,4,5,1,0,0,0,0,0,0,0,0,0
AREC382,Anna Alberini,201601,0101,3,4,12,5,3,2,1,0,0,0,0,0,0,0,0
AREC624,Anna Alberini,201501,0101,0,4,3,4,2,3,3,1,0,0,0,0,0,0,0
AREC382,Anna Alberini,201501,0101,3,6,8,6,7,1,1,1,0,0,0,0,0,2,0
AREC623,Anna Alberini,201408,0101,0,4,5,2,8,2,0,0,0,0,0,0,0,0,0
AREC382,Anna Alberini,201401,0101,1,5,11,3,3,1,1,0,0,0,0,0,1,1,0
AREC623,Anna Alberini,201308,0101,0,5,5,4,6,1,0,0,0,0,0,0,0,0,0
AREC624,Anna Alberini,201301,0101,0,5,3,1,3,3,0,0,1,0,0,0,0,0,2
AREC382,Anna Alberini,201301,0101,1,7,5,6,9,0,1,2,0,0,0,0,0,1,0
AREC382,Anna Alberini,201201,0101,4,8,3,5,3,1,3,3,0,0,0,0,0,0,1
ENGL394,Anna Szczepaniec-Bialas,202108,0801,3,14,1,0,0,0,0,0,0,0,0,0,0,2,0
ENGL394,Anna Szczepaniec-Bialas,202108,0701,0,13,2,2,1,1,0,0,0,0,0,0,0,0,0
ENGL394,Anna Szczepaniec-Bialas,202108,0601,3,12,2,2,0,0,0,0,0,0,0,0,0,0,0
ENGL394,Anna Szczepaniec-Bialas,202101,1506,0,15,2,0,0,0,0,0,0,0,0,0,1,0,1
ENGL394,Anna Szczepaniec-Bialas,202101,1502,7,10,3,0,0,0,0,0,0,0,0,0,0,0,0
ENGL394,Anna Szczepaniec-Bialas,202101,1301,7,11,1,0,0,0,0,0,0,0,0,0,0,0,0
ENGL394,Anna Szczepaniec-Bialas,202008,0601,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0
ENGL394,Anna Szczepaniec-Bialas,202008,0701,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0
ENGL394,Anna Szczepaniec-Bialas,202008,0801,6,8,3,2,0,0,0,0,0,0,0,0,0,0,0
ENGL394,Anna Szczepaniec-Bialas,202001,0601,8,8,1,0,0,0,0,0,0,0,0,0,0,0,2
ENGL391,Anna Szczepaniec-Bialas,202001,0402,6,6,2,1,1,0,0,0,0,0,0,0,0,0,3
ENGL391,Anna Szczepaniec-Bialas,202001,0301,1,7,4,0,1,1,0,0,0,0,0,0,0,0,5
ENGL394,Anna Szczepaniec-Bialas,201908,0801,3,12,1,3,0,0,0,0,0,0,0,0,0,0,0
ENGL391,Anna Szczepaniec-Bialas,201908,0501,2,12,2,1,1,1,0,0,0,0,0,0,0,0,0
ENGL391,Anna Szczepaniec-Bialas,201908,0402,2,10,2,1,0,1,0,0,0,0,0,0,0,3,0
ENGL394,Anna Szczepaniec-Bialas,201901,0702,2,10,4,3,0,0,0,0,0,0,0,0,0,0,0
ENGL391,Anna Szczepaniec-Bialas,201901,0402,3,6,2,4,0,3,0,0,0,0,0,0,1,0,0
ENGL391,Anna Szczepaniec-Bialas,201901,0301,2,4,7,0,0,4,1,0,0,0,0,0,0,1,0
ENGL394,Anna Szczepaniec-Bialas,201808,0601,3,5,4,2,4,0,0,0,0,0,0,0,0,1,0
ENGL391,Anna Szczepaniec-Bialas,201808,0501,0,8,7,1,2,0,0,0,0,0,0,0,0,1,0
ENGL391,Anna Szczepaniec-Bialas,201808,0401,1,5,6,3,1,3,0,0,0,0,0,0,0,0,0
ENGL391,Anna Szczepaniec-Bialas,201801,0402,0,2,4,3,1,5,2,2,0,0,1,0,0,1,0
ENGL391,Anna Szczepaniec-Bialas,201801,0301,0,6,2,2,5,0,1,1,0,0,0,0,1,0,0
ENGL297,Anna Szczepaniec-Bialas,201801,0101,4,5,2,1,1,3,0,0,0,0,0,0,0,0,0
ENGL391,Anna Szczepaniec-Bialas,201708,0501,0,7,2,2,2,4,1,0,0,0,0,0,0,1,0
ENGL391,Anna Szczepaniec-Bialas,201708,0401,1,7,2,2,2,3,0,0,0,0,0,0,0,1,0
ENGL297,Anna Szczepaniec-Bialas,201708,0101,2,11,5,1,0,1,1,0,0,0,0,0,0,0,0
